cluster_id,cluster_type,profile_ids,event_type,primary_asset_or_service,business_function,start_date,end_date,evidence_ids,evidence_count,anchor_evidence_id,anchor_source_type,evidence_strength,entity_summary,impact_keywords,cluster_summary,confidence_score,publishers,urls,last_updated
CL-000162,INCIDENT,SP-014,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,IT Operations,2026-03-12,2026-03-12,EV-AC78C5F6BE,1,EV-AC78C5F6BE,news,Weak,,disruption,CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations.,0.65,Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxOMy1EbzIyRHhSSEdoT3JpOWY4bU1uQUlzUC1FcEl2TGNRZ04xNDQwM0xtdjBqQ0xGU2cwSjB2UG1kZjdKMUhfRkRBUXpFRnI3eERPUE9Jd01KMHFsQkttYjlZaWZzclU4M2h2T0xOQ3NBLTBKcXZNLVdSdTNfbjBsT0lDYzNKb1JJVFlBWXhuSTFnRUQtSG9WSFdFdmNBRmFEaWFnU1NKR1ByRGZhOEZEQjhwQWk?oc=5,2026-04-28T15:39:16
CL-000163,INCIDENT,SP-014,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,IT Operations,2026-03-12,2026-03-12,EV-5FE9B035BA,1,EV-5FE9B035BA,news,Weak,,disruption,CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations.,0.65,WSJ,https://news.google.com/rss/articles/CBMingFBVV95cUxPUnhNU1loWE9aUWhNM3NvZTA1cXllQVRQaXlwd0I5aDNtWFZPVG4tV21MdWhodE5aZ05FQWs0VkJvQTBNZjlVMjJBNzVWLU1JUWpiOEM4QVd1X3Z3TGxWaElLbS1JckM5UTlWMTFsd0hwdFBPVlF3WE5VcjVON01Cak1UakFYa2tXUTRQM2RpV1V0eC1pLW1VY0xDcS1xQQ?oc=5,2026-04-28T15:39:16
CL-000164,INCIDENT,SP-007,UNKNOWN,UNKNOWN,Cybersecurity,2026-03-13,2026-03-13,EV-BF7151BF1A,1,EV-BF7151BF1A,news,Weak,,,UNKNOWN affecting UNKNOWN in Cybersecurity.,0.55,Вокс Україна,https://news.google.com/rss/articles/CBMic0FVX3lxTE9CSTREZHFEcmhjV3NkZF9seDRxa3Y5WUY0aVRYalhPSDdZQWhuT1BVQ2IzSU1hMUtQdWUxY0NYek5RLWtKOFZjWFNvb004SU5PQ2JVUG93bjlnQWNadE0wZzRmdnh6bVZIUTJoWDFEa0VsdkE?oc=5,2026-04-28T15:39:16
CL-000165,INCIDENT,SP-009,UNKNOWN,UNKNOWN,Network Infrastructure,2026-03-13,2026-03-13,EV-C528AB35EF,1,EV-C528AB35EF,news,Weak,,,UNKNOWN affecting UNKNOWN in Network Infrastructure.,0.5,TechTarget,https://news.google.com/rss/articles/CBMipgFBVV95cUxPTDV5TGRydXNBWFVxUGUwZlJzSUtpdXQ0Y3loY2kwQkFtTGJBdFVzLTFLUFc5RlpaYlZFdnk0UHJMeFpTSnBBQ0d2OEQ4c1BZbmJ5MTJmOGp6aF9kZ1g4cmpCcFpadEpnbVZJY2F1QV9qWVF6TklfSmRBNlpYd0VVUmNwSXBGY0xOT2dPaV9QV0NtSFRGMm5GODVvN0dWSE8zSnpKRDhB?oc=5,2026-04-28T15:39:16
CL-000166,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,systems,Security Operations,2026-03-13,2026-03-13,EV-5FD83726A3,1,EV-5FD83726A3,news,Weak,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.,0.5,Gulf News,https://news.google.com/rss/articles/CBMirAFBVV95cUxNaDEzUmNpMmNoelJvNzctbEtlbENFZXNIWlRaUlRhSXRVUmp0VDJSLTNsLWJtOUdFY3hSeDk2bmg1ekQtZG5hZWZPdnphSENvUE8wNkdlVnVBaG5OVHVJYXE3Z1RmM3JrQVVaV1ZEd2JwZm5BeXcxR0pyYmZyV1dfaTFKMEtlbTZPaV94V1R0Rm1SUnRpdGRURWU0OG1faHVqTFNiX242ZWlhSlhm0gG8AUFVX3lxTE5Tbl9CMzVXazkybkRfTXdoanBFNGJ6aVZzaEVZWVpfZ2R3ZEpLMnJHUzg5aXJsT3daTktvNHNucl9nbWxjSmpWUnNVWDRvLUdFM0ZSdXA5d19ZUGYzYVlOc2Z2dUxvS1Z5NDg0SmpzMlozY3JIaXZVamMyMjM4UFZaZVdRM25zMVdhanZva2d5U0NXMVJ5ZTJ2NmFZQWVvZjhBOWlYTUppSEJ2Tnp5OGl4c3BUMjRrMkNoRWI4?oc=5,2026-04-28T15:39:16
CL-000167,INCIDENT,SP-014,UNKNOWN,UNKNOWN,IT Operations,2026-03-13,2026-03-13,EV-95B4FF13C5,1,EV-95B4FF13C5,news,Weak,,,UNKNOWN affecting UNKNOWN in IT Operations.,0.5,24/7 Wall St.,https://news.google.com/rss/articles/CBMisAFBVV95cUxOSlZVOFpBYUdxT1ZpODJZdmxBNHlUWGdBNEVkV1NPYVJPUUNQaFJYXzRuS0l6dGFmZkgwcWM0UEZqRzZZS0RzX2dMQUNWZnlGWXJNTnhoOXVZNWF3OWVLNTl4QVMtczhUbS1HNlAydmhwQVEtNkVRb2hlNURWRzloVWxsc19HaUNuZ0dfRlBHS0Q0R2hST24zSWtLdUNlUlMyZEdDMm5MbXRKUzB5V25MTQ?oc=5,2026-04-28T15:39:16
CL-000168,INCIDENT,SP-009,UNKNOWN,UNKNOWN,Network Infrastructure,2026-03-16,2026-03-16,EV-1DE9E6F515,1,EV-1DE9E6F515,news,Weak,,,UNKNOWN affecting UNKNOWN in Network Infrastructure.,0.5,TechTarget,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNYnQydmhzX0MyUEdhcW9GRDV1VXUwWnNlR3BFVDB2MHRWZW5jZGlwejd6ZDgxVU1NbHN3VlY2LWFXTnZnTFFmWk42bEhHdmFTeUZiTG96aEN6Zjh6b2ZLd2ZxWWpYaldlOEp3UG1Ec2tlcWJfZGpRVjlYdkhpcnB1SlhFcWo0Y0JSRGZUS2NGRmQ1LVI3VHVaZ0x2cEZicEZuOWw0R2dnUjBzdw?oc=5,2026-04-28T15:39:16
CL-000169,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,endpoints,Security Operations,2026-03-16,2026-03-16,EV-9542456869,1,EV-9542456869,news,Weak,,,DESTRUCTIVE_CYBER_ATTACK affecting endpoints in Security Operations.,0.5,BleepingComputer,https://news.google.com/rss/articles/CBMitgFBVV95cUxPZG94bzN0UHZKN3htekhwbEw0YmVoaU9zazNQNVk4ZUltOVBkSXdTMzdwVXdLUHhzWktZYTR6TXI3dnB2dk5wSXU1V2hCTjdjZEFXbzdoNUZKUlFxUlExSl9yVU9rWUhjbko1c1JqRV90WGotRFB0MmRPQjh1bmtLeHRZekxEOFMyVTRTYXVhSE1NY1cydWlSRVNvQ09sak9qWXQtN0tKdWV0cVIzUXVadzRYRXJ2d9IBuwFBVV95cUxOSzVmS2xkZUhqbDFfUHNvYnY5N3VUbEZSRF8yNlB3TjhfZmpSTU84NGVsUzJhaTV4NFhlSkR0RS1XTVhMVUlhaXJRSEsxek1McUZEVmpLZWJhcDJQVTF5LUNldHZBNGhKN0JMazBGR0RyUzdFcU9lTG9Rb095SFlJVUpHUGRqV2h6dVJlWUZQVHV5SmxYY3V0S25EUjUzS252c05FR3dkX0tDVVk0aFJmZFlvTGlnMG1ZMU5N?oc=5,2026-04-28T15:39:16
CL-000170,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,endpoints,Security Operations,2026-03-17,2026-03-17,EV-26D1C169F5,1,EV-26D1C169F5,news,Weak,,,DESTRUCTIVE_CYBER_ATTACK affecting endpoints in Security Operations.,0.6,The Tech Buzz,https://news.google.com/rss/articles/CBMitAFBVV95cUxNaEZVT2tibzNzY1hOZzI4R1FnY1gwS2pILWdJbUg1ODNIa2s5MExvc3B6V1VhS0JRQldhZkIyZHc4eURUem10dUpMRWFjWGtoLTFlUThxUDhNRDZHXzY1T0hLTkoxY29XbXM3TVlGVFpTT2E3T3kzVnB4YlRJa1A2VUlNVlZRdXMxbzV0SFB3NkNCaldUcm44NTBjR1VCQm9uY0hNWHkzQmdvYTVGNGFSTGh0TFM?oc=5,2026-04-28T15:39:16
CL-000171,INCIDENT,SP-004,INTEGRATION_FAILURE,api,Transportation & Logistics,2026-03-18,2026-03-18,EV-AE08E1CF2C,1,EV-AE08E1CF2C,news,Weak,,outage,INTEGRATION_FAILURE affecting api in Transportation & Logistics.,0.7,The Economic Times,https://news.google.com/rss/articles/CBMi6gJBVV95cUxPVmticWJQWVFkZ2Rqb1hUTTdwczJidGlpNEVOWU9ZUmRrNGprWVdhZUZFcTViTVd5YXdWOVVmdmk3QW9sZzVmNXVTVU4tQUFpOTVVNENQWEJydU1kWEZDMEZ6dXpmQWYxVlJlNXlvVVZLS0F1bHhKdWt2T29HVHhwVGxZeVpMcUFYdjB3MzRRMmgwNHcyQy1ENDcwQXJpMElkN2F0Y1I1RV9PTzY5VzB3UzNJRXhKRTltd1R3WHlqZ2pOZF9CYTFVZHhUalFsS1YxR3I3SXI5MkFXT0NDRTR6T2JiY0dyb1ZLdnhibHYzckIzLUNJZ3VCVkdWcXVsWmxGRzg3QmJlUjZOaU1xTXFSbXR4S3h4V2pPTGtxVGhud2Q0QW1lWG50YXRzc19EVl9GSnhHcDloUWh1T2dsLU1aQ2k3NVJNUnBCYlZ1a0FnblZaUVMzVGM0QnIxYlBnR2tlR1pENVN3RXVMd9IB7wJBVV95cUxNNTlzRkVoMnRKaFJ5X01vZ0NMcmw5NUNYMklzTEozZHM1QldBX0xqWmZMWTJYcnd0MEhYQ1FKVTRVWEktdTNSUmxBMnRhLXlMR2lCa3k5dnVQclhZVGloSHZYT2FxZ3VHWXRmaDNINjdvNHFIMTR4UTExSmowZzlidVFtbFVBTjFWaHYxai0tRmJGNkJOYUNCcGNqaEpYV3BWYkhFN0tKbTBQM1AxMXBaQnM2REtlZ25LZDA4MzRDenZDYkhyQXBOekktdDF3bnNKdDl3OC1RNzF2MHpfTXh5d0FwNllIQ1pXMGpzRUxCX0RlRXV0dDE3MjNwZmpSNzRFeXRJOTNWMFdTcFo1bU5YSGZLd3oxS1BjTjhnb2czcnptblJES2VxMDNtMWtvOFRxSHJkQUNrZ0FBREduTlk3Vk04QlQ3RzNxdGwzZ0puYXpVVWRaU3Z2ZnFPLVc3cFdMVHRucFVXbWxHaFYtR2M4?oc=5,2026-04-28T15:39:16
CL-000172,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-18,2026-03-18,EV-D31FCE7EE9,1,EV-D31FCE7EE9,news,Weak,,disruption,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,PotatoPro,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNcm5wdC0tUjZGMTl3OUpBWEZKa1MwcVFzT29SRkt3UXZIVTdkVU5QTzc5Vlp3YllQMi1IejBFclYzM0p6eEtoUEd5LWpLa1o1VmIzcTN4RHlqTTBQSktvWWdHaTFsVHlUcE9xNE51NHJFdy0zRWtFRjcweFE5ODBZNjFCNGp0VTBWTUd4NnZudnJQQ3lMWXVhSmpaWF9oNnl2dmlSaGVndG9pOHdBQnZSRGNoN01nQy0xRndlZWlvbXU?oc=5,2026-04-28T15:39:16
CL-000173,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,endpoints,Security Operations,2026-03-19,2026-03-19,EV-1E56B7285B,1,EV-1E56B7285B,news,Weak,,,DESTRUCTIVE_CYBER_ATTACK affecting endpoints in Security Operations.,0.6,TechCrunch,https://news.google.com/rss/articles/CBMiygFBVV95cUxQelcwX040djlSYURiU3RsQnBOQkRQYy1HYThWbVN6NENUcjRmLUp1WFI2TkhKRUFfaEQyOXlhdGNZOUNuQXppdGpPVnV1OHJMUE5XMXc4ek1BSjdHMzZZYWhDUUVMOFhzS1ViZUVIVGdLbXZ5QzNCdGFGNkRpNEk2T1pRaEhsd01PSzZlOGlJbFdRejRBV0tmODBMc0Y0ZWdwRVBnSTJNY19lWXFRWWllcWZzcmtpVFl1Z0E3XzBVS0xzOVVMdENXclln?oc=5,2026-04-28T15:39:16
CL-000174,INCIDENT,SP-008,SECURITY_BREACH,systems,Vendor Risk,2026-03-25,2026-03-25,EV-9370238B3D,1,EV-9370238B3D,news,Weak,,breach,SECURITY_BREACH affecting systems in Vendor Risk.,0.85,The HIPAA Journal,https://news.google.com/rss/articles/CBMifEFVX3lxTE9PZGVMZmE5MjBLdUl4WGc4eU15QTVXQjg2UGczUGExN2JYaW1fZ2VyWGtFQUhQc0NORWMyNVBQQXVmQWRMS2hpZjZYWkNJV3duTXFWa1haX2NvWHJDQkVMdWRfZnZicjVSbkdTdzVHV2htWWkxLS1kYS1maFo?oc=5,2026-04-28T15:39:16
CL-000175,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-25,2026-03-25,EV-FA46CF5253,1,EV-FA46CF5253,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.55,Delaware LIVE News,https://news.google.com/rss/articles/CBMipAFBVV95cUxQa3dFTm5HZDRwOGh6S3VHTkhsZVNodGtzd3YzbkxHS2hteTBOcUI5NlJta3FQWGRxWUJDdy1aOE5UckdWSjNlWm96cmF4dDJKa1RjdHpEU292X2g0Q3U4NDBMSjJLMzd1MTJCSGVLOUJKOVlQekkybnh2T2JkTDV1WkhCMnp3NWt0UXhpbGlDY3lhSlpNRW44UVNqc2M0RDl1UmQyZg?oc=5,2026-04-28T15:39:16
CL-000176,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-25,2026-03-25,EV-C5108F96B6,1,EV-C5108F96B6,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Anadolu Ajansı,https://news.google.com/rss/articles/CBMipAFBVV95cUxQYW9iUkZZQTc1eWpnT3F3b1N0QjNuZkJLV29sMXZOa3hqZlBpR0xXeGJsRG8tRGxOdmlVQU9UZjV2QUtycG5palphVkdwNEVVd09oXzRoMlhzWm9udmFmdDBuOERJV056a1ltNHp0Mld0MGxLci1mUUctVXNVdTFIZHZVai1zNzdvQ05mY29rX09BQnc4VGRqVDJqaFprbkNlT2lhWA?oc=5,2026-04-28T15:39:16
CL-000177,INCIDENT,SP-001,OUTAGE_APPLICATION,cloud,Distribution Operations,2026-03-26,2026-03-26,EV-90FCAD9E48,1,EV-90FCAD9E48,news,Weak,,downtime,OUTAGE_APPLICATION affecting cloud in Distribution Operations.,0.5,FreightWaves,https://news.google.com/rss/articles/CBMijAFBVV95cUxQYllDdkswNkdCcjhhcmo3RmhfUFl3NU9DQm80X3F4V2NEb3VUUEZQTjBPN21XcW9hNTBhT21YWG1PdGw1Mlg5NHVTVXpKU3VyWnkySUVOWG9IaDFObFotZjFySEdfSkpablhHb2dRZ19lb1hGT1U2anRnR2xDVGRna0pMUlR6dE9qTGE0ZA?oc=5,2026-04-28T15:39:16
CL-000178,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-03-27,2026-03-27,EV-14A841FB1D,1,EV-14A841FB1D,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.85,FOX 2 Detroit,https://news.google.com/rss/articles/CBMiogFBVV95cUxQTmlvNVNwUEpHWmpsYWMtMHpicGlWaGJwaTg0aVctTjRxRjI5S1ZFLWxodngzT0VCRV9Pd3FmVXl4TUJrMUhhanQ1QkxmQTg5d1AtSWlja2NnVzA4Vndyblo2VXJVQXREWHFTYVBPNi10dFBjU25qeVJCSnpiV00yUVV4YWFvS0JpMV9KMDZFNktzOE9wMHJobHdVajRkWkE2OGfSAacBQVVfeXFMT05vRm54NVZPem5tYjNaY05ZSkhtdGdnUi1UcE5KM1V1RGUzTi01bVdBZjBKU1p1cDhpaHNqT0dhVDdyTWtMNzBwUkozazhTdUtMVjY5QUlVMjg5QXBjeGZXR3hVUE5Sem8wTEEzeFVmSVh0TGtsRWVZY2VpVFBiYzYxOFdTUS1TeXdxYlg1RUV0S1Y5cnJyaUtPMnVtbUNWbENwcjdtTXc?oc=5,2026-04-28T15:39:16
CL-000179,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-31,2026-03-31,EV-27C9D70EE2,1,EV-27C9D70EE2,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Arab News,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBENjhuSjBfdEwxRElManlacFlhRWJLeHc5WUxaSmNfR09aVmhEQU1TTFR5SG10MFRJYlQ0UmtfbjNtVzRMaGFYVEU4UjdYY3N5OGwycG9wdFNpX29BdnNITXBNSC0?oc=5,2026-04-28T15:39:16
CL-000180,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-04-01,2026-04-01,EV-E66FF02AA8,1,EV-E66FF02AA8,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,The Record from Recorded Future News,https://news.google.com/rss/articles/CBMiX0FVX3lxTE1pcDN4UlQycndSWnVQUnRlRl9fMHhVNkdSYm1vNUoxR0dTV0RnSVE4bExXUTdETFp6UUpyYmNuNW9hUEVsX3dQSkVMam0yWTVhM3ZCTkZOV3ZFMmFSTVFj?oc=5,2026-04-28T15:39:16
CL-000181,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-04-01,2026-04-01,EV-16DC0AE938,1,EV-16DC0AE938,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.55,InteriorDaily,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOTjZKbnJGYVk1NzBBNm52MnNDc3pDMjY3Rk9CMmo5ajhsUjVlbWhaVTdaQzEzeHF3TnY4YXVXTUxzUE01T1V0XzRRMWNxZ25jQ2prYWhpRUVPQzc4SUJ2UV9xWDZjZng2TVBrSnRUd0IzNjFVQmM4OTNlMUpVTnphbDl1aXF6bWtDYjlIV0pzYlVGeUtfRHpKY3hBTm9tbzd1ZUc4LUVqNE1rVTVoUjJqZTNCMTBIUE4tZjVfbER3X3RueC14NVVPVkNZa2IycU1aLUE?oc=5,2026-04-28T15:39:16
CL-000182,INCIDENT,SP-001,OUTAGE_APPLICATION,applications,Distribution Operations,2026-04-03,2026-04-03,EV-EAAACDB685,1,EV-EAAACDB685,news,Weak,,downtime,OUTAGE_APPLICATION affecting applications in Distribution Operations.,0.5,TechTarget,https://news.google.com/rss/articles/CBMingFBVV95cUxNU0lJNjdwaEJJbndtYlFOVkJNaFV1YlFNZUpoSVhIajRNcVhYTkVpSmxXaTBkMW5BUm9hLXlyZEU1S0UxS1pHSXJFSTJJOHREZU5uQnByMnd2VWx2bURvbUw1WHE5X0lvckY5SDJPeTAzMWtZdzRLckRuQWptYkNhRldnZzdKelZNRWdueklLWkpMZGpKMEhuYk42V2RrZw?oc=5,2026-04-28T15:39:16
CL-000183,INCIDENT,SP-005,OUTAGE_CLOUD_REGION,cloud,Cloud Infrastructure,2026-04-07,2026-04-07,EV-D98760CE6B,1,EV-D98760CE6B,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.,0.7,Reinsurance News,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPdy00Zk9jQWZQUVpWTF9SQ3oybENPMzBDaXEzMk94SlZqQ0dOa2c5MW1DREdmazEtV2taVFJCcjBUSkFSRGEzSVpnbDdQSnN2UTFrQTQ0cmsxRTcxMVh4bWlCXzNtRlQ2M0dDeDVZOHFtZ1pOTHI0LW1DcHVTN1d5S3hieGNWT3VUazRXcFp4bFlWUlVTTy1IN3ZsSWl2U3VEU0hhcThacDFpYVgzMmNRbTdfWVlSNXdU?oc=5,2026-04-28T15:39:16
CL-000184,INCIDENT,SP-008,UNKNOWN,UNKNOWN,Vendor Risk,2026-04-09,2026-04-09,EV-323889C596,1,EV-323889C596,news,Weak,,,UNKNOWN affecting UNKNOWN in Vendor Risk.,0.55,TechRadar,https://news.google.com/rss/articles/CBMi2gFBVV95cUxOaHNsbXN2SnNFWUVxdEJYTEJkbU5sR0llQUF1MlR2bk5NVDAwUkdkLW15dkF3YXp0M3Y4TDFBSG9ZM2luX2ZvUHMyOTVKeV9KMnZSUUI2XzRPRnNYQ1RQLUUzQmtjR0F1VUlQbkdabmlOcVpCY0tFWThyN3c2VUxIeWNrVDVmMUZpcl9yNUl0eWp2aWloYzRfNm1TUjBxbzZ5blFpTkw5cG1QTGRrU1p3akx1dkxYUVo2cTdOdDdHeTV5WUxPYm8ydDRNNlcwdmthNWZoSXQxVWtIUQ?oc=5,2026-04-28T15:39:16
CL-000185,INCIDENT,SP-011,UNKNOWN,UNKNOWN,Compliance & Governance,2026-04-09,2026-04-09,EV-DBFF5DF3D5,1,EV-DBFF5DF3D5,news,Weak,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.,0.5,TradingView,https://news.google.com/rss/articles/CBMi-wFBVV95cUxPOGZXWVFXMmtiY2NPMHYzYldSME5feUN3NFEtTzZxNFFmbUZwVUpaVVR0NGxkWVdQNndIalh4M00xS1ZKYm1OWjdodl8yN2V6UG5kU3NLNnd2c3ZpX2dlRkNMUk1aTEFQREI3bVFqZmMwOW9oNTBRMThhdWpaTld0VGtIUmsyQklfVEpla1hFT2RnT1ZTeDk1MmpFZGZEeTI1MDZBRGU4VWdqUDdvRmhYQ0llX0pETExKR3NqNVJYWXUwMGNkbDktZTJ5dnJwNkgyOFJra2ZocjVuMmEyU3Z5N05acEpveEZLdHhmZjl4Mlg4WmZxZTZYX0hyOA?oc=5,2026-04-28T15:39:16
CL-000186,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-04-11,2026-04-11,EV-42786D348D,1,EV-42786D348D,news,Weak,,"breach,exposed",SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.85,the-dispatch.com,https://news.google.com/rss/articles/CBMi6wFBVV95cUxNT0tQc1psZjdmUjVGeHp5WFd2YXVvRC03YS13M2ZFQlNqdkc0NXVFYno4VkNVY1ZFU2VreExfajBUUi1pNTFlWGZMX2N0LTc2ZzlBVUFfWEhsVnlTUDVUMFMzVnRxOFE5bFdjZFJWSVAtRHFPTHNaZ3dfQUV5Qnd1UkU5M3ZBWGFOb1ExNllsQnFkemtvNXMwTlYzSjV5WmdraDJKclRIcWQ1SThZcDdWN01SUk9xdXVxdmxPNXJDeVB2cFpJTi1hVW1NUGd2ak5RVmVjU3oyZEk4QThGdW9uUjlTamI3SzJ3Nzlz?oc=5,2026-04-28T15:39:16
CL-000187,INCIDENT,SP-001,UNKNOWN,cloud,Distribution Operations,2026-04-14,2026-04-14,EV-A99CBB96FE,1,EV-A99CBB96FE,news,Weak,,,UNKNOWN affecting cloud in Distribution Operations.,0.7,IndexBox,https://news.google.com/rss/articles/CBMipwFBVV95cUxNMjg3WVI1Y19mNnU0WERyallOY0tmNGF4UTFQcnY5a0I1SS0xVnpzbGJ3X0pvaXlQbFBHXzBHXzduU3Rkdy1uMGU2WEw1NjNLSDJoS2cxejl4UFJlUDl6NUZGZlJtLTdXNGpESXFiYlZpUnp6SXhLWURZaG90Z3VPUDl0OHIxcVpxcHBRZ3lmTUVNYjFFdkkycGJNcDJaU3RIcWxCZ1ZjVQ?oc=5,2026-04-28T15:39:16
CL-000188,INCIDENT,SP-004,INTEGRATION_FAILURE,api,Transportation & Logistics,2026-04-15,2026-04-15,EV-D31B824F6F,1,EV-D31B824F6F,news,Weak,,outage,INTEGRATION_FAILURE affecting api in Transportation & Logistics.,0.7,Hindustan Times,https://news.google.com/rss/articles/CBMihgJBVV95cUxPYzNfS1hXNkQ2elJ6dFQ1V3BxMENBR0xsTVc4dWxaVmFKQzA0OHNPWHRvbTM1SUNvaXRwaU1sekgyMEltSFpmY2RtSTJFRXlRUU41dUZ4dWRNV016N19PcGM5ZG5FNlpqMF9WYWw1RHdkVDNEc1gycWtpOEF2TlltY2MtMjVxZXdHT0htOVp5Vy1XcW9uTVEyZDlmTVAtLWY3cmlmemxGd2V3cm9jN0VSTmZvRzJxN0hyVHZmcFFEVVBxbXlPTjdYSnUtaDQtaW0zWmMzbUlEXzlIZ1lPOVV0RmNHNjkwMV9YcV9ZTDRibXYwdHFhVnowV2VVNWVSazdhOXY3OGNR0gGLAkFVX3lxTE1IWl96aTZBLWZIU1F0bFYybHhYOEE2M1JTTmhaZDh0RmVoUUhIQ2dWNEdBVmktYlY4RHRqdGZxZFdfMlVNZ3FrcGlyUTAyRmpMTU8wSGJVUDEwR2RyWTBxTWY1TzNyWlM3UG43d1lnM2xYOVJnT09sZTJid2l0blROZE55Ul9FLVFjZVk3ZHFwdmh6TE9mSVFHT3lVcjZRVnc3OGRuS1kydzBNLUh6ZHd1eW01M1Q1Z0pZTndPUGx0SlI4VGZIelNZUHVqMGRaVzFMNGxJYktTajU1aXlnUTlzZTM5NzBwd0ZiNl9oTTBPUTluel9aU282elJKaGFnbWhPTU9iMHlyVjdjbw?oc=5,2026-04-28T15:39:16
CL-000189,INCIDENT,SP-014,UNKNOWN,UNKNOWN,IT Operations,2026-04-15,2026-04-15,EV-E7F585BBC1,1,EV-E7F585BBC1,news,Weak,,,UNKNOWN affecting UNKNOWN in IT Operations.,0.55,The HIPAA Journal,https://news.google.com/rss/articles/CBMiZEFVX3lxTE54RTM0YTFXSU9kNjVtaHl2OTdDMkV4X1luRjl1Wl8zcmd5alp2UHV0TlAzNkE4VGpMc3lEeEhuSjBCeUw5UXc1aFZEV3NYRzVkOTBQU0JzMFlXTDhOS0ktTEc0Mko?oc=5,2026-04-28T15:39:16
CL-000190,INCIDENT,SP-007,UNKNOWN,UNKNOWN,Cybersecurity,2026-04-16,2026-04-16,EV-E4A0E9395D,1,EV-E4A0E9395D,news,Weak,,,UNKNOWN affecting UNKNOWN in Cybersecurity.,0.55,WeLiveSecurity,https://news.google.com/rss/articles/CBMisAFBVV95cUxPVWlSZGhHTFIxRTA5eFNFdzVJSjJ4eTdhYVNpcGlBVFhpU3lFWDdOS2FZYUpVQ2NuZDVrZGxXVWNhbUhubWFXaG03R0dtY21GYXk4bjJWczdKaGJDY2hSY216VXZZMXc5SFRZaVZ5VmlmQXIyUWI2SXc1dW5OZjVxWVVrWGFjWnhSMlVlU1ZKUXc0N1A0aEFXbDdsSGt4WWszNkgtVFRWWXpxZXMzMHhZYw?oc=5,2026-04-28T15:39:16
CL-000191,INCIDENT,SP-006,UNKNOWN,login,Identity & Access Management,2026-04-17,2026-04-17,EV-6A823135F6,1,EV-6A823135F6,news,Weak,,,UNKNOWN affecting login in Identity & Access Management.,0.5,SQ Magazine,https://news.google.com/rss/articles/CBMif0FVX3lxTFBPUjQ4eDdKNi04LTUyOEJiZTd6YXVrdXgwY1pkM1JTOGVDek0wWWN6SFJ5UXBMLWZfUVk1RFR5RnllUnQxUllDYktYUDVSVkE5czkwTW5LbkRLNUJQSnZvN19KWk9VMXpPNmV0Yk9aZzBmemt2NlZDQS1QdS01OG8?oc=5,2026-04-28T15:39:16
